plant_type,soil_pct,temperature,humidity,light
cactus,71.9,31.5,72.2,0.0
snake_plant,58.4,31.5,72.2,0.0
cactus,71.84,31.5,72.2,0.0
money_plant,27.76,31.5,72.1,0.0
snake_plant,58.84,31.5,72.1,0.0
money_plant,27.41,31.5,72.2,0.0
snake_plant,58.56,31.5,72.2,0.0
money_plant,27.61,31.5,72.1,0.0
cactus,71.81,31.5,72.1,0.0
money_plant,27.5,31.5,72.0,0.0
snake_plant,58.87,31.5,72.0,0.0
cactus,71.93,31.5,72.0,0.0
money_plant,27.82,31.5,72.2,0.0
snake_plant,58.53,31.5,72.2,0.0
money_plant,27.35,31.5,72.2,0.0
snake_plant,58.5,31.5,72.2,0.0
snake_plant,58.34,31.5,72.2,0.0
cactus,71.81,31.5,72.2,0.0
money_plant,27.41,31.4,72.0,0.0
snake_plant,58.53,31.4,72.0,0.0
cactus,71.84,31.4,72.0,0.0
money_plant,27.64,31.5,72.1,0.0
snake_plant,58.37,31.5,72.1,0.0
money_plant,27.53,31.5,72.1,0.0
snake_plant,58.56,31.5,72.1,0.0
money_plant,27.26,31.5,72.0,0.0
snake_plant,58.56,31.5,72.0,0.0
money_plant,27.29,31.5,72.0,0.0
snake_plant,58.09,31.5,72.0,0.0
cactus,71.84,31.5,72.0,0.0
money_plant,27.32,31.5,72.1,0.0
money_plant,27.32,31.5,72.0,0.0
snake_plant,58.4,31.5,72.0,0.0
cactus,71.78,31.5,72.0,0.0
money_plant,27.35,31.5,72.1,0.0
snake_plant,60.97,31.5,72.1,0.0
money_plant,27.29,31.5,71.9,0.0
snake_plant,58.56,31.5,71.9,0.0
cactus,71.99,31.5,71.9,0.0
money_plant,26.99,31.5,72.0,0.0
snake_plant,58.47,31.5,72.0,0.0
cactus,71.87,31.5,72.0,0.0
money_plant,27.26,31.5,72.1,0.0
money_plant,27.94,31.5,72.0,0.0
snake_plant,60.53,31.5,72.0,0.0
cactus,71.9,31.5,72.0,0.0
money_plant,27.44,31.5,72.1,0.0
cactus,71.9,31.5,72.1,0.0
snake_plant,58.5,31.5,72.0,0.0
money_plant,27.41,31.5,71.9,0.0
snake_plant,58.4,31.5,71.9,0.0
cactus,71.9,31.5,71.9,0.0
money_plant,26.9,31.5,72.0,0.0
cactus,72.11,31.5,72.0,0.0
money_plant,27.14,31.5,71.9,0.0
snake_plant,58.09,31.5,71.9,0.0
snake_plant,58.34,31.5,71.9,0.0
cactus,72.02,31.5,71.9,0.0
money_plant,27.17,31.5,71.9,0.0
snake_plant,57.97,31.5,71.9,0.0
cactus,71.93,31.5,71.9,0.0
money_plant,27.17,31.5,72.0,0.0
snake_plant,57.84,31.5,72.0,0.0
money_plant,27.14,31.5,72.0,0.0
snake_plant,58.15,31.5,72.0,0.0
money_plant,27.47,31.5,71.8,0.0
snake_plant,58.15,31.5,71.8,0.0
cactus,71.87,31.5,71.8,0.0
money_plant,27.44,31.5,71.9,0.0
snake_plant,58.18,31.5,72.0,0.0
money_plant,27.38,31.5,72.0,0.0
cactus,72.05,31.5,72.0,0.0
money_plant,27.05,31.5,71.9,0.0
snake_plant,58.03,31.5,71.9,0.0
money_plant,26.99,31.5,71.8,0.0
snake_plant,58.0,31.5,71.8,0.0
money_plant,27.53,31.5,72.0,0.0
snake_plant,58.12,31.5,71.9,0.0
snake_plant,57.9,31.5,72.0,0.0
snake_plant,58.28,31.5,71.9,0.0
cactus,71.87,31.5,71.9,0.0
snake_plant,58.0,31.5,71.9,0.0
money_plant,27.29,31.5,71.8,0.0
snake_plant,58.06,31.5,71.8,0.0
snake_plant,57.72,31.5,71.9,0.0
cactus,72.11,31.5,71.9,0.0
money_plant,27.08,31.5,71.8,0.0
snake_plant,57.68,31.5,71.8,0.0
cactus,71.93,31.5,71.8,0.0
money_plant,28.12,31.5,71.9,0.0
snake_plant,57.56,31.5,71.9,0.0
money_plant,27.38,31.5,71.8,0.0
snake_plant,57.72,31.5,71.8,0.0
money_plant,26.7,31.5,72.0,0.0
snake_plant,58.03,31.5,72.0,0.0
cactus,72.2,31.5,72.0,0.0
money_plant,26.99,31.5,71.7,0.0
snake_plant,57.84,31.5,71.7,0.0
cactus,71.99,31.5,71.7,0.0
money_plant,27.14,31.5,71.8,0.0
snake_plant,57.87,31.5,71.8,0.0
cactus,71.81,31.5,71.8,0.0
cactus,72.11,31.5,71.8,0.0
money_plant,26.99,31.5,71.9,0.0
snake_plant,57.75,31.5,71.9,0.0
money_plant,27.32,31.5,71.8,0.0
snake_plant,57.9,31.5,71.8,0.0
money_plant,27.02,31.5,71.9,0.0
cactus,72.05,31.5,71.9,0.0
money_plant,28.98,28.4,82.8,120.83
snake_plant,55.99,28.4,82.8,120.83
cactus,70.9,28.4,82.8,120.83
money_plant,28.41,28.5,82.7,128.33
snake_plant,55.21,28.5,82.7,128.33
cactus,70.71,28.5,82.7,128.33
money_plant,28.09,28.5,82.6,135.83
snake_plant,55.27,28.5,82.6,135.83
cactus,70.65,28.5,82.6,135.83
money_plant,27.73,28.6,82.3,142.5
snake_plant,55.27,28.6,82.3,142.5
cactus,70.8,28.6,82.3,142.5
money_plant,27.64,28.7,82.0,151.67
snake_plant,54.99,28.7,82.0,151.67
cactus,70.83,28.7,82.0,151.67
money_plant,27.29,28.8,81.5,161.67
snake_plant,54.93,28.8,81.5,161.67
cactus,70.71,28.8,81.5,161.67
money_plant,27.2,28.8,81.4,170.0
snake_plant,55.15,28.8,81.4,170.0
cactus,70.74,28.8,81.4,170.0
money_plant,27.02,28.8,81.5,177.5
snake_plant,55.02,28.8,81.5,177.5
cactus,70.8,28.8,81.5,177.5
money_plant,25.78,28.8,81.7,184.17
snake_plant,54.93,28.8,81.7,184.17
cactus,70.68,28.8,81.7,184.17
money_plant,26.84,28.9,81.5,195.0
snake_plant,56.56,28.9,81.5,195.0
cactus,70.77,28.9,81.5,195.0
money_plant,26.96,28.9,81.3,204.17
snake_plant,54.71,28.9,81.3,204.17
cactus,70.68,28.9,81.3,204.17
money_plant,26.84,28.9,81.0,215.0
snake_plant,53.77,28.9,81.0,215.0
cactus,70.65,28.9,81.0,215.0
money_plant,26.7,28.9,81.2,225.0
snake_plant,54.87,28.9,81.2,225.0
cactus,70.8,28.9,81.2,225.0
money_plant,26.9,28.9,81.2,234.17
snake_plant,55.21,28.9,81.2,234.17
cactus,70.65,28.9,81.2,234.17
money_plant,26.7,28.9,81.3,243.33
snake_plant,51.77,28.9,81.3,243.33
cactus,70.8,28.9,81.3,243.33
money_plant,26.79,28.9,81.1,251.67
snake_plant,55.21,28.9,81.1,251.67
cactus,70.74,28.9,81.1,251.67
money_plant,26.81,28.8,81.4,259.17
snake_plant,54.99,28.8,81.4,259.17
cactus,70.8,28.8,81.4,259.17
money_plant,26.64,28.9,81.2,271.67
snake_plant,54.74,28.9,81.2,271.67
cactus,70.83,28.9,81.2,271.67
money_plant,26.61,29.0,80.7,279.17
snake_plant,54.84,29.0,80.7,279.17
cactus,70.9,29.0,80.7,279.17
money_plant,26.81,29.0,80.9,288.33
snake_plant,55.4,29.0,80.9,288.33
cactus,70.9,29.0,80.9,288.33
money_plant,26.4,29.0,80.7,295.83
snake_plant,54.68,29.0,80.7,295.83
cactus,70.8,29.0,80.7,295.83
money_plant,26.22,29.0,80.6,305.83
snake_plant,54.55,29.0,80.6,305.83
cactus,70.83,29.0,80.6,305.83
money_plant,26.67,29.0,80.8,317.5
snake_plant,54.37,29.0,80.8,317.5
cactus,70.77,29.0,80.8,317.5
money_plant,26.13,28.9,80.9,330.0
snake_plant,54.55,28.9,80.9,330.0
cactus,70.86,28.9,80.9,330.0
money_plant,26.67,29.0,80.7,342.5
snake_plant,55.84,29.0,80.7,342.5
cactus,70.9,29.0,80.7,342.5
money_plant,26.46,29.1,80.9,348.33
snake_plant,54.59,29.1,80.9,348.33
cactus,70.99,29.1,80.9,348.33
money_plant,26.07,29.1,80.3,361.67
snake_plant,55.71,29.1,80.3,361.67
cactus,70.77,29.1,80.3,361.67
money_plant,26.31,29.1,80.6,375.83
snake_plant,54.77,29.1,80.6,375.83
cactus,68.16,29.1,80.6,375.83
money_plant,27.32,29.1,80.3,387.5
snake_plant,54.55,29.1,80.3,387.5
cactus,70.86,29.1,80.3,387.5
money_plant,26.04,29.2,80.0,399.17
snake_plant,54.24,29.2,80.0,399.17
cactus,70.9,29.2,80.0,399.17
money_plant,26.37,29.2,79.7,410.0
snake_plant,54.21,29.2,79.7,410.0
cactus,71.02,29.2,79.7,410.0
money_plant,26.43,29.3,80.4,419.17
snake_plant,54.52,29.3,80.4,419.17
cactus,71.05,29.3,80.4,419.17
money_plant,26.4,29.2,80.3,437.5
snake_plant,54.52,29.2,80.3,437.5
cactus,70.93,29.2,80.3,437.5
money_plant,26.04,29.3,80.3,449.17
snake_plant,54.43,29.3,80.3,449.17
cactus,70.96,29.3,80.3,449.17
money_plant,26.34,29.3,80.1,456.67
snake_plant,54.24,29.3,80.1,456.67
cactus,71.11,29.3,80.1,456.67
money_plant,26.25,29.3,79.5,470.0
snake_plant,54.55,29.3,79.5,470.0
cactus,71.29,29.3,79.5,470.0
money_plant,26.25,29.3,79.7,485.83
snake_plant,54.02,29.3,79.7,485.83
cactus,71.05,29.3,79.7,485.83
money_plant,26.37,29.4,79.4,492.5
snake_plant,54.21,29.4,79.4,492.5
cactus,71.14,29.4,79.4,492.5
money_plant,26.25,29.3,79.8,505.83
snake_plant,54.43,29.3,79.8,505.83
cactus,70.77,29.3,79.8,505.83
money_plant,26.04,29.3,79.9,515.83
snake_plant,54.21,29.3,79.9,515.83
cactus,71.23,29.3,79.9,515.83
money_plant,26.04,29.3,79.2,537.5
snake_plant,53.96,29.3,79.2,537.5
cactus,70.99,29.3,79.2,537.5
money_plant,25.99,29.2,79.7,544.17
snake_plant,54.27,29.2,79.7,544.17
cactus,71.02,29.2,79.7,544.17
money_plant,26.01,29.2,79.8,557.5
snake_plant,54.21,29.2,79.8,557.5
cactus,71.14,29.2,79.8,557.5
money_plant,25.96,29.2,79.9,566.67
snake_plant,54.4,29.2,79.9,566.67
cactus,71.14,29.2,79.9,566.67
money_plant,26.04,29.2,80.0,575.83
snake_plant,54.24,29.2,80.0,575.83
cactus,71.14,29.2,80.0,575.83
money_plant,25.96,29.2,79.7,575.83
snake_plant,54.33,29.2,79.7,575.83
cactus,70.9,29.2,79.7,575.83
money_plant,26.04,29.2,80.4,587.5
snake_plant,54.21,29.2,80.4,587.5
cactus,70.93,29.2,80.4,587.5
money_plant,26.04,29.3,80.2,595.0
snake_plant,53.96,29.3,80.2,595.0
cactus,70.96,29.3,80.2,595.0
money_plant,26.01,29.3,79.8,600.83
snake_plant,53.96,29.3,79.8,600.83
cactus,70.29,29.3,79.8,600.83
money_plant,25.84,29.3,79.7,610.83
snake_plant,53.83,29.3,79.7,610.83
cactus,71.02,29.3,79.7,610.83
money_plant,25.72,29.3,80.1,629.17
snake_plant,53.74,29.3,80.1,629.17
cactus,70.96,29.3,80.1,629.17
money_plant,25.96,29.3,79.7,623.33
snake_plant,54.05,29.3,79.7,623.33
cactus,71.02,29.3,79.7,623.33
money_plant,26.07,29.4,79.5,651.67
snake_plant,53.99,29.4,79.5,651.67
cactus,71.5,29.4,79.5,651.67
money_plant,25.72,29.4,79.5,654.17
snake_plant,53.71,29.4,79.5,654.17
cactus,70.96,29.4,79.5,654.17
money_plant,26.96,29.5,80.0,666.67
snake_plant,53.71,29.5,80.0,666.67
cactus,70.9,29.5,80.0,666.67
money_plant,25.87,29.5,78.6,686.67
snake_plant,54.71,29.5,78.6,686.67
cactus,70.83,29.5,78.6,686.67
money_plant,25.87,29.5,78.9,701.67
snake_plant,53.96,29.5,78.9,701.67
cactus,71.02,29.5,78.9,701.67
money_plant,25.75,29.5,78.9,723.33
snake_plant,53.68,29.5,78.9,723.33
cactus,70.83,29.5,78.9,723.33
money_plant,24.62,29.7,78.4,739.17
snake_plant,53.9,29.7,78.4,739.17
cactus,70.86,29.7,78.4,739.17
money_plant,25.84,29.7,78.4,764.17
snake_plant,54.12,29.7,78.4,764.17
cactus,70.86,29.7,78.4,764.17
money_plant,25.72,29.7,78.5,795.0
snake_plant,53.55,29.7,78.5,795.0
cactus,70.96,29.7,78.5,795.0
money_plant,25.84,29.6,78.6,820.0
snake_plant,53.9,29.6,78.6,820.0
cactus,70.83,29.6,78.6,820.0
money_plant,25.78,29.7,78.1,846.67
snake_plant,53.55,29.7,78.1,846.67
cactus,70.77,29.7,78.1,846.67
money_plant,25.66,29.8,78.1,887.5
snake_plant,53.68,29.8,78.1,887.5
cactus,70.93,29.8,78.1,887.5
money_plant,25.66,29.8,78.1,1002.5
snake_plant,51.96,29.8,78.1,1002.5
cactus,70.86,29.8,78.1,1002.5
money_plant,26.04,29.8,78.5,1170.83
snake_plant,53.83,29.8,78.5,1170.83
cactus,70.8,29.8,78.5,1170.83
money_plant,25.19,29.8,78.2,1068.33
snake_plant,53.62,29.8,78.2,1068.33
cactus,70.47,29.8,78.2,1068.33
money_plant,25.9,29.9,78.0,1000.0
snake_plant,53.71,29.9,78.0,1000.0
cactus,70.74,29.9,78.0,1000.0
money_plant,25.66,29.9,77.9,1042.5
snake_plant,53.62,29.9,77.9,1042.5
cactus,70.77,29.9,77.9,1042.5
money_plant,25.1,29.9,77.6,1080.83
snake_plant,53.77,29.9,77.6,1080.83
cactus,70.65,29.9,77.6,1080.83
money_plant,25.39,29.9,77.6,1219.17
snake_plant,52.71,29.9,77.6,1219.17
cactus,70.53,29.9,77.6,1219.17
money_plant,25.54,30.0,77.2,1490.83
snake_plant,53.62,30.0,77.2,1490.83
cactus,70.53,30.0,77.2,1490.83
money_plant,25.6,30.1,77.4,1781.67
snake_plant,53.71,30.1,77.4,1781.67
cactus,70.65,30.1,77.4,1781.67
money_plant,25.84,30.0,77.4,2368.33
snake_plant,53.9,30.0,77.4,2368.33
cactus,70.65,30.0,77.4,2368.33
money_plant,25.51,30.1,77.5,2118.33
snake_plant,53.58,30.1,77.5,2118.33
cactus,70.41,30.1,77.5,2118.33
money_plant,25.54,30.1,77.5,3263.33
snake_plant,53.55,30.1,77.5,3263.33
cactus,70.65,30.1,77.5,3263.33
money_plant,25.6,30.2,77.7,3910.0
snake_plant,53.46,30.2,77.7,3910.0
cactus,70.59,30.2,77.7,3910.0
money_plant,25.42,30.4,77.5,1971.67
snake_plant,53.46,30.4,77.5,1971.67
cactus,70.65,30.4,77.5,1971.67
money_plant,25.51,30.5,76.3,1320.0
snake_plant,53.55,30.5,76.3,1320.0
cactus,70.71,30.5,76.3,1320.0
money_plant,25.1,30.8,75.7,1310.0
snake_plant,53.58,30.8,75.7,1310.0
cactus,70.53,30.8,75.7,1310.0
money_plant,25.78,31.0,75.3,1630.83
snake_plant,53.55,31.0,75.3,1630.83
cactus,69.98,31.0,75.3,1630.83
money_plant,25.51,31.2,74.3,1784.17
snake_plant,52.33,31.2,74.3,1784.17
cactus,70.44,31.2,74.3,1784.17
money_plant,25.75,31.2,74.3,1480.83
snake_plant,53.55,31.2,74.3,1480.83
cactus,70.47,31.2,74.3,1480.83
money_plant,25.63,31.3,74.3,1446.67
snake_plant,53.52,31.3,74.3,1446.67
cactus,70.53,31.3,74.3,1446.67
money_plant,25.45,31.4,73.7,1484.17
snake_plant,53.58,31.4,73.7,1484.17
cactus,70.96,31.4,73.7,1484.17
money_plant,25.69,31.4,73.5,1530.0
snake_plant,52.77,31.4,73.5,1530.0
cactus,70.5,31.4,73.5,1530.0
money_plant,25.72,31.5,73.7,2166.67
snake_plant,53.9,31.5,73.7,2166.67
cactus,70.47,31.5,73.7,2166.67
money_plant,25.54,31.6,73.6,2800.0
snake_plant,53.99,31.6,73.6,2800.0
cactus,70.53,31.6,73.6,2800.0
money_plant,25.69,31.7,73.7,2830.0
snake_plant,52.86,31.7,73.7,2830.0
cactus,70.44,31.7,73.7,2830.0
money_plant,25.48,31.7,73.1,3105.0
snake_plant,53.46,31.7,73.1,3105.0
cactus,70.47,31.7,73.1,3105.0
money_plant,25.54,31.7,72.8,2727.5
snake_plant,53.62,31.7,72.8,2727.5
cactus,70.9,31.7,72.8,2727.5
money_plant,25.48,31.8,73.0,2204.17
snake_plant,53.24,31.8,73.0,2204.17
cactus,70.65,31.8,73.0,2204.17
money_plant,25.42,31.9,73.0,3245.0
snake_plant,53.24,31.9,73.0,3245.0
cactus,70.44,31.9,73.0,3245.0
money_plant,25.6,32.1,72.3,3264.17
snake_plant,53.52,32.1,72.3,3264.17
cactus,70.59,32.1,72.3,3264.17
money_plant,25.57,32.3,71.3,5159.17
snake_plant,53.49,32.3,71.3,5159.17
cactus,70.8,32.3,71.3,5159.17
money_plant,25.57,32.4,71.0,6779.17
snake_plant,53.27,32.4,71.0,6779.17
cactus,70.9,32.4,71.0,6779.17
money_plant,25.66,32.5,70.2,7861.67
snake_plant,53.55,32.5,70.2,7861.67
cactus,70.8,32.5,70.2,7861.67
money_plant,25.27,32.7,70.4,9002.5
snake_plant,53.49,32.7,70.4,9002.5
cactus,70.9,32.7,70.4,9002.5
money_plant,25.42,32.9,70.2,9850.83
snake_plant,53.55,32.9,70.2,9850.83
cactus,70.9,32.9,70.2,9850.83
money_plant,25.27,33.2,70.0,10118.33
snake_plant,52.68,33.2,70.0,10118.33
cactus,70.65,33.2,70.0,10118.33
money_plant,25.24,33.1,68.4,10015.83
snake_plant,53.33,33.1,68.4,10015.83
cactus,70.8,33.1,68.4,10015.83
money_plant,25.78,32.9,69.5,9152.5
snake_plant,53.58,32.9,69.5,9152.5
cactus,70.9,32.9,69.5,9152.5
money_plant,25.3,32.7,70.0,2388.33
snake_plant,53.49,32.7,70.0,2388.33
cactus,70.83,32.7,70.0,2388.33
money_plant,25.6,32.7,70.1,8970.0
snake_plant,53.49,32.7,70.1,8970.0
cactus,70.74,32.7,70.1,8970.0
money_plant,25.51,32.9,70.4,8810.0
snake_plant,53.49,32.9,70.4,8810.0
cactus,70.9,32.9,70.4,8810.0
money_plant,25.27,33.1,69.5,9481.67
snake_plant,53.43,33.1,69.5,9481.67
cactus,70.9,33.1,69.5,9481.67
money_plant,25.27,33.2,69.8,10297.5
snake_plant,53.18,33.2,69.8,10297.5
cactus,70.9,33.2,69.8,10297.5
money_plant,25.54,33.4,69.0,11769.17
snake_plant,53.55,33.4,69.0,11769.17
cactus,71.05,33.4,69.0,11769.17
money_plant,25.48,33.6,67.9,12196.67
snake_plant,53.65,33.6,67.9,12196.67
cactus,70.96,33.6,67.9,12196.67
money_plant,25.66,33.4,68.4,11912.5
snake_plant,53.83,33.4,68.4,11912.5
cactus,71.17,33.4,68.4,11912.5
money_plant,25.6,33.4,68.9,9317.5
snake_plant,53.49,33.4,68.9,9317.5
cactus,71.02,33.4,68.9,9317.5
money_plant,25.54,33.5,67.7,6686.67
snake_plant,53.9,33.5,67.7,6686.67
cactus,71.14,33.5,67.7,6686.67
money_plant,25.75,33.3,68.8,5442.5
snake_plant,53.62,33.3,68.8,5442.5
cactus,71.02,33.3,68.8,5442.5
money_plant,25.48,33.3,68.1,3035.0
snake_plant,53.87,33.3,68.1,3035.0
cactus,71.08,33.3,68.1,3035.0
money_plant,25.66,33.4,68.9,2902.5
snake_plant,53.71,33.4,68.9,2902.5
cactus,71.32,33.4,68.9,2902.5
money_plant,25.42,33.6,68.0,3240.83
snake_plant,53.65,33.6,68.0,3240.83
cactus,71.14,33.6,68.0,3240.83
money_plant,25.6,33.8,67.4,8766.67
snake_plant,53.9,33.8,67.4,8766.67
cactus,71.32,33.8,67.4,8766.67
money_plant,25.51,33.9,67.2,14435.0
snake_plant,53.55,33.9,67.2,14435.0
cactus,71.53,33.9,67.2,14435.0
money_plant,25.45,34.1,66.1,14958.33
snake_plant,53.93,34.1,66.1,14958.33
cactus,71.35,34.1,66.1,14958.33
money_plant,25.54,34.1,65.6,15304.17
snake_plant,53.71,34.1,65.6,15304.17
cactus,71.53,34.1,65.6,15304.17
money_plant,25.66,33.9,66.9,15494.17
snake_plant,53.36,33.9,66.9,15494.17
cactus,71.35,33.9,66.9,15494.17
money_plant,25.78,34.0,66.7,15584.17
snake_plant,53.52,34.0,66.7,15584.17
cactus,71.41,34.0,66.7,15584.17
money_plant,25.84,34.2,66.4,15493.33
snake_plant,53.55,34.2,66.4,15493.33
cactus,71.35,34.2,66.4,15493.33
money_plant,25.66,34.3,66.2,15640.83
snake_plant,53.68,34.3,66.2,15640.83
cactus,71.32,34.3,66.2,15640.83
money_plant,25.72,34.4,65.7,14965.0
snake_plant,53.9,34.4,65.7,14965.0
cactus,71.5,34.4,65.7,14965.0
money_plant,25.6,34.5,65.5,15925.0
snake_plant,53.87,34.5,65.5,15925.0
cactus,71.53,34.5,65.5,15925.0
money_plant,25.9,34.6,64.9,16080.83
snake_plant,54.46,34.6,64.9,16080.83
cactus,71.68,34.6,64.9,16080.83
money_plant,25.93,34.6,64.9,16253.33
snake_plant,53.58,34.6,64.9,16253.33
cactus,71.53,34.6,64.9,16253.33
money_plant,25.57,34.5,65.3,16520.83
snake_plant,53.58,34.5,65.3,16520.83
cactus,71.68,34.5,65.3,16520.83
money_plant,25.84,34.5,64.7,17222.5
snake_plant,53.58,34.5,64.7,17222.5
cactus,71.71,34.5,64.7,17222.5
money_plant,25.87,34.3,65.0,16891.67
snake_plant,53.68,34.3,65.0,16891.67
cactus,71.78,34.3,65.0,16891.67
money_plant,25.72,34.2,65.9,16769.17
snake_plant,53.77,34.2,65.9,16769.17
cactus,71.84,34.2,65.9,16769.17
money_plant,25.72,34.2,65.6,16329.17
snake_plant,53.96,34.2,65.6,16329.17
cactus,71.93,34.2,65.6,16329.17
money_plant,25.9,34.2,66.1,16583.33
snake_plant,53.65,34.2,66.1,16583.33
cactus,71.84,34.2,66.1,16583.33
money_plant,25.63,34.4,65.5,17532.5
snake_plant,53.77,34.4,65.5,17532.5
cactus,71.9,34.4,65.5,17532.5
money_plant,26.04,34.4,64.8,6305.0
snake_plant,53.74,34.4,64.8,6305.0
cactus,71.75,34.4,64.8,6305.0
money_plant,25.93,34.2,65.8,3472.5
snake_plant,53.55,34.2,65.8,3472.5
cactus,71.87,34.2,65.8,3472.5
money_plant,25.93,34.1,66.3,17189.17
snake_plant,53.55,34.1,66.3,17189.17
cactus,71.87,34.1,66.3,17189.17
money_plant,26.04,34.1,66.1,3524.17
snake_plant,53.68,34.1,66.1,3524.17
cactus,71.84,34.1,66.1,3524.17
money_plant,26.31,34.1,66.1,2669.17
snake_plant,53.65,34.1,66.1,2669.17
cactus,71.84,34.1,66.1,2669.17
money_plant,26.22,34.1,66.5,4965.0
snake_plant,53.55,34.1,66.5,4965.0
cactus,71.99,34.1,66.5,4965.0
money_plant,26.22,34.1,66.2,6188.33
snake_plant,53.55,34.1,66.2,6188.33
cactus,71.96,34.1,66.2,6188.33
money_plant,26.37,34.1,66.1,1426.67
snake_plant,53.58,34.1,66.1,1426.67
cactus,71.9,34.1,66.1,1426.67
money_plant,26.37,34.0,66.3,1549.17
snake_plant,53.68,34.0,66.3,1549.17
cactus,72.05,34.0,66.3,1549.17
money_plant,26.13,33.9,66.8,1661.67
snake_plant,53.62,33.9,66.8,1661.67
cactus,71.93,33.9,66.8,1661.67
money_plant,26.34,33.8,66.9,1510.0
snake_plant,53.4,33.8,66.9,1510.0
cactus,71.93,33.8,66.9,1510.0
money_plant,26.31,33.7,66.7,1217.5
snake_plant,53.46,33.7,66.7,1217.5
cactus,71.9,33.7,66.7,1217.5
money_plant,26.16,33.6,66.6,1533.33
snake_plant,53.52,33.6,66.6,1533.33
cactus,71.84,33.6,66.6,1533.33
money_plant,26.43,33.5,66.5,2470.83
snake_plant,53.55,33.5,66.5,2470.83
cactus,71.99,33.5,66.5,2470.83
money_plant,26.19,33.4,67.6,1806.67
snake_plant,53.4,33.4,67.6,1806.67
cactus,71.87,33.4,67.6,1806.67
money_plant,26.34,33.4,67.8,2009.17
snake_plant,53.36,33.4,67.8,2009.17
cactus,71.87,33.4,67.8,2009.17
money_plant,26.31,33.5,67.3,1955.83
snake_plant,53.33,33.5,67.3,1955.83
cactus,71.93,33.5,67.3,1955.83
money_plant,26.96,33.6,66.9,2006.67
snake_plant,53.4,33.6,66.9,2006.67
cactus,71.99,33.6,66.9,2006.67
money_plant,26.37,33.5,67.1,1865.0
snake_plant,52.77,33.5,67.1,1865.0
cactus,72.02,33.5,67.1,1865.0
money_plant,26.52,33.6,67.5,1815.83
snake_plant,53.52,33.6,67.5,1815.83
cactus,71.84,33.6,67.5,1815.83
money_plant,26.22,33.7,67.4,1798.33
snake_plant,53.52,33.7,67.4,1798.33
cactus,71.87,33.7,67.4,1798.33
money_plant,26.55,33.8,67.0,1797.5
snake_plant,53.43,33.8,67.0,1797.5
cactus,71.87,33.8,67.0,1797.5
money_plant,26.43,33.9,66.7,1758.33
snake_plant,53.55,33.9,66.7,1758.33
cactus,71.93,33.9,66.7,1758.33
money_plant,26.58,33.9,66.4,1725.83
snake_plant,53.36,33.9,66.4,1725.83
cactus,72.05,33.9,66.4,1725.83
money_plant,26.16,34.0,66.3,1665.83
snake_plant,53.33,34.0,66.3,1665.83
cactus,72.05,34.0,66.3,1665.83
money_plant,26.19,34.0,66.2,1484.17
snake_plant,53.33,34.0,66.2,1484.17
cactus,72.05,34.0,66.2,1484.17
money_plant,26.43,34.0,66.0,1505.0
snake_plant,53.27,34.0,66.0,1505.0
cactus,71.99,34.0,66.0,1505.0
money_plant,26.52,34.0,66.2,1570.0
snake_plant,53.21,34.0,66.2,1570.0
cactus,71.99,34.0,66.2,1570.0
money_plant,26.52,34.0,66.1,1661.67
snake_plant,53.02,34.0,66.1,1661.67
cactus,72.11,34.0,66.1,1661.67
money_plant,26.43,34.1,66.0,1568.33
snake_plant,53.33,34.1,66.0,1568.33
cactus,72.93,34.1,66.0,1568.33
money_plant,26.16,34.1,65.8,1523.33
snake_plant,53.3,34.1,65.8,1523.33
cactus,72.23,34.1,65.8,1523.33
money_plant,26.49,34.1,65.7,1598.33
snake_plant,53.24,34.1,65.7,1598.33
cactus,72.17,34.1,65.7,1598.33
money_plant,26.46,34.0,64.4,1626.67
snake_plant,52.55,34.0,64.4,1626.67
cactus,72.23,34.0,64.4,1626.67
money_plant,26.7,33.9,65.7,1646.67
snake_plant,54.33,33.9,65.7,1646.67
cactus,72.17,33.9,65.7,1646.67
money_plant,26.55,34.0,65.6,1641.67
snake_plant,52.96,34.0,65.6,1641.67
cactus,72.17,34.0,65.6,1641.67
money_plant,26.55,34.0,65.5,1620.83
snake_plant,53.05,34.0,65.5,1620.83
cactus,72.14,34.0,65.5,1620.83
money_plant,26.55,34.0,64.8,1622.5
snake_plant,53.08,34.0,64.8,1622.5
cactus,72.14,34.0,64.8,1622.5
money_plant,26.52,34.0,65.2,1635.83
snake_plant,53.11,34.0,65.2,1635.83
cactus,72.2,34.0,65.2,1635.83
money_plant,26.52,33.9,64.8,1628.33
snake_plant,53.05,33.9,64.8,1628.33
cactus,72.26,33.9,64.8,1628.33
money_plant,26.04,33.9,65.1,1593.33
snake_plant,52.93,33.9,65.1,1593.33
cactus,72.08,33.9,65.1,1593.33
money_plant,26.37,34.0,65.3,1545.83
snake_plant,52.77,34.0,65.3,1545.83
cactus,72.11,34.0,65.3,1545.83
money_plant,26.49,34.0,65.1,1482.5
snake_plant,52.96,34.0,65.1,1482.5
cactus,72.17,34.0,65.1,1482.5
money_plant,26.7,33.9,65.3,1449.17
snake_plant,52.99,33.9,65.3,1449.17
cactus,71.93,33.9,65.3,1449.17
money_plant,26.55,33.9,65.3,1480.83
snake_plant,53.08,33.9,65.3,1480.83
cactus,72.11,33.9,65.3,1480.83
money_plant,26.58,33.9,65.2,1490.0
snake_plant,52.71,33.9,65.2,1490.0
